año_cd,zbs_residencia_cd,ccaa_cd
2019,50509,ES12
2019,50510,ES12
2019,50511,ES12
2019,50512,ES12
2019,50513,ES12
2019,50514,ES12
2019,50600,ES12
2019,50601,ES12
2019,50602,ES12
2019,50603,ES12
2019,50604,ES12
2019,50605,ES12
2019,50606,ES12
2019,50607,ES12
2019,50608,ES12
2019,50609,ES12
2019,50610,ES12
2019,50701,ES12
2019,50702,ES12
2019,50703,ES12
2019,50704,ES12
2019,50705,ES12
2019,50706,ES12
2019,50800,ES12
2019,50801,ES12
2019,50802,ES12
2019,50803,ES12
2019,50804,ES12
2019,50805,ES12
2019,50806,ES12
2019,50807,ES12
2019,52,ES22
2019,54,ES22
2019,5401,ES24
2019,5402,ES24
2019,5403,ES24
2019,5404,ES24
2019,5405,ES24
2019,5406,ES24
2019,5407,ES24
2019,5408,ES24
2019,5409,ES24
2019,5410,ES24
2019,5411,ES24
2019,5412,ES24
2019,5413,ES24
2019,5414,ES24
2019,56,ES22
2019,58,ES22
2019,60,ES22
2019,62,ES22
2019,64,ES22
2019,66,ES22
2019,67,ES21
2019,67,ES22
2019,69,ES22
2019,7,ES22
2019,705000988,ES41
2019,705000989,ES41
2019,705000990,ES41
2019,705000991,ES41
2019,705000992,ES41
2019,705000993,ES41
2019,705000995,ES41
2019,705000996,ES41
2019,705000997,ES41
2019,705000998,ES41
2019,705000999,ES41
2019,705001000,ES41
2019,705001001,ES41
2019,705001002,ES41
2019,705001003,ES41
2019,705001004,ES41
2019,705001005,ES41
2019,705001006,ES41
2019,705001007,ES41
2019,705001008,ES41
2019,705001009,ES41
2019,705001973,ES41
2019,709001774,ES41
2019,709001775,ES41
2019,709001776,ES41
2019,709001777,ES41
2019,709001778,ES41
2019,709001779,ES41
2019,709001780,ES41
2019,709001781,ES41
2019,709001783,ES41
2019,709001785,ES41
2019,709001788,ES41
2019,709001789,ES41
2019,709001790,ES41
2019,709001791,ES41
2019,709001793,ES41
2019,709001794,ES41
2019,709001795,ES41
2019,709001796,ES41
2019,709001797,ES41
2019,709001798,ES41
2019,709001799,ES41
2019,709001801,ES41
2019,709001802,ES41
2019,709001803,ES41
2019,709001804,ES41
2019,709001805,ES41
2019,709001806,ES41
2019,709001807,ES41
2019,709001808,ES41
2019,709001809,ES41
2019,709001810,ES41
2019,709001811,ES41
2019,709001812,ES41
2019,709001813,ES41
2019,709001814,ES41
2019,709002884,ES41
2019,709003511,ES41
2019,71,ES22
2019,724002204,ES41
2019,724002207,ES41
2019,724002208,ES41
2019,724002209,ES41
2019,724002210,ES41
2019,724002211,ES41
2019,724002212,ES41
2019,724002213,ES41
2019,724002214,ES41
2019,724002215,ES41
2019,724002217,ES41
2019,724002218,ES41
2019,724002219,ES41
2019,724002220,ES41
2019,724002221,ES41
2019,724002222,ES41
2019,724002223,ES41
2019,724002225,ES41
2019,724002226,ES41
2019,724002227,ES41
2019,724002228,ES41
2019,724002229,ES41
2019,724002230,ES41
2019,724002231,ES41
2019,724002233,ES41
2019,724002234,ES41
2019,724002235,ES41
2019,724002236,ES41
2019,724002237,ES41
2019,724002239,ES41
2019,724002240,ES41
2019,724002241,ES41
2019,724002242,ES41
2019,724002243,ES41
2019,724002244,ES41
2019,724002245,ES41
2019,724002246,ES41
2019,724002247,ES41
2019,724002248,ES41
2019,73,ES22
2019,734000922,ES41
2019,734000923,ES41
2019,734000924,ES41
2019,734000925,ES41
2019,734000926,ES41
2019,734000927,ES41
2019,734000928,ES41
2019,734000930,ES41
2019,734000931,ES41
2019,734000932,ES41
2019,734000934,ES41
2019,734000935,ES41
2019,734000936,ES41
2019,734000937,ES41
2019,734000938,ES41
2019,734000940,ES41
2019,734000941,ES41
2019,734000942,ES41
2019,734000943,ES41
2019,734000944,ES41
2019,737002007,ES41
2019,737002008,ES41
2019,737002009,ES41
2019,737002010,ES41
2019,737002011,ES41
2019,737002013,ES41
2019,737002014,ES41
2019,737002015,ES41
2019,737002016,ES41
2019,737002017,ES41
2019,737002018,ES41
2019,737002019,ES41
2019,737002020,ES41
2019,737002021,ES41
2019,737002022,ES41
2019,737002023,ES41
2019,737002024,ES41
2019,737002025,ES41
2019,737002026,ES41
2019,737002027,ES41
2019,737002028,ES41
2019,737002029,ES41
2019,737002030,ES41
2019,737002031,ES41
2019,737002033,ES41
2019,737002034,ES41
2019,737002035,ES41
2019,737002036,ES41
2019,737002037,ES41
2019,737002038,ES41
2019,737002039,ES41
2019,737002040,ES41
2019,737002041,ES41
2019,737002042,ES41
2019,737002043,ES41
2019,737003692,ES41
2019,740000957,ES41
2019,740000958,ES41
2019,740000959,ES41
2019,740000960,ES41
2019,740000961,ES41
2019,740000962,ES41
2019,740000963,ES41
2019,740000964,ES41
2019,740000965,ES41
2019,740000966,ES41
2019,740000967,ES41
2019,740000968,ES41
2019,740000969,ES41
2019,740000971,ES41
2019,740000972,ES41
2019,740000973,ES41
2019,742000751,ES41
2019,742000752,ES41
2019,742000753,ES41
2019,742000754,ES41
2019,742000755,ES41
2019,742000757,ES41
2019,742000758,ES41
2019,742000759,ES41
2019,742000760,ES41
2019,742000762,ES41
2019,742000763,ES41
2019,742000764,ES41
2019,742000765,ES41
2019,742000766,ES41
2019,747001930,ES41
2019,747001931,ES41
2019,747001932,ES41
2019,747001933,ES41
2019,747001934,ES41
2019,747001935,ES41
2019,747001936,ES41
2019,747001937,ES41
2019,747001938,ES41
2019,747001939,ES41
2019,747001941,ES41
2019,747001944,ES41
2019,747001945,ES41
2019,747001946,ES41
2019,747001947,ES41
2019,747001948,ES41
2019,747001949,ES41
2019,747001950,ES41
2019,747001951,ES41
2019,747001952,ES41
2019,747001953,ES41
2019,747001955,ES41
2019,747001956,ES41
2019,747001957,ES41
2019,747001959,ES41
2019,747001960,ES41
2019,747001961,ES41
2019,747001962,ES41
2019,747001963,ES41
2019,747001964,ES41
2019,747001965,ES41
2019,747001967,ES41
2019,747001968,ES41
2019,747001969,ES41
2019,747001970,ES41
2019,747001971,ES41
2019,747001972,ES41
2019,747001973,ES41
2019,747004051,ES41
2019,747004070,ES41
2019,749001162,ES41
2019,749001164,ES41
2019,749001165,ES41
2019,749001166,ES41
2019,749001167,ES41
2019,749001169,ES41
2019,749001171,ES41
2019,749001174,ES41
2019,749001176,ES41
2019,749001177,ES41
2019,749001178,ES41
2019,749001179,ES41
2019,749001180,ES41
2019,749001181,ES41
2019,749001182,ES41
2019,749001183,ES41
2019,749001184,ES41
2019,749001185,ES41
2019,749001187,ES41
2019,749001188,ES41
2019,749001189,ES41
2019,749002308,ES41
2019,75,ES22
2019,77,ES22
2019,79,ES22
2019,81,ES22
2019,83,ES22
2019,85,ES22
2019,87,ES22
2019,89,ES22
2019,9,ES22
2019,91,ES22
2019,93,ES22
2019,96,ES22
2019,98,ES22
2019,99018,ES21
2019,99028,ES21
2019,99033,ES21
2019,99038,ES21
2019,ADEJE,ES70
2019,AGAETE,ES70
2019,AGUIMES,ES70
2019,ALAJERO,ES70
2019,ALCARAVANERAS,ES70
2019,ANAGA,ES70
2019,ANTIGUA-BETANCURIA,ES70
2019,ARGUINEGUIN,ES70
2019,ARICO,ES70
2019,ARONA COSTA I,ES70
2019,ARONA COSTA II,ES70
2019,ARONA VILAFLOR,ES70
2019,ARRECIFE,ES70
2019,ARRECIFE II,ES70
2019,ARUCAS,ES70
2019,AÑAZA,ES70
2019,BARRANCO GRANDE,ES70
2019,BARRIO ATLANTICO,ES70
2019,BARRIO DE LA SALUD,ES70
2019,CAIDEROS,ES70
2019,CANALEJAS,ES70
2019,CANDELARIA,ES70
2019,CONO SUR,ES70
2019,CUEVAS TORRES,ES70
2019,DUGGI CENTRO,ES70
2019,EL PASO,ES70
2019,EL ROSARIO,ES70
2019,ESCALERITAS,ES70
2019,FIRGAS,ES70
2019,FRONTERA VALLE DEL GOLFO,ES70
2019,GALDAR,ES70
2019,GARAFIA,ES70
2019,GERENCIA ATENCION PRIMARIA,ES70
2019,GRANADILLA,ES70
2019,GUANARTEME,ES70
2019,GUIA DE ISORA,ES70
2019,GUIMAR,ES70
2019,ICOD,ES70
2019,II PUERTO DEL ROSARIO (SUR),ES70
2019,INGENIO,ES70
2019,JINAMAR,ES70
2019,LA CUESTA,ES70
2019,LA GRACIOSA,ES70
2019,LA GUANCHA,ES70
2019,LA ISLETA,ES70
2019,LA LAGUNA (UNIVERSIDAD),ES70
2019,LA MATANZA,ES70
2019,LA OLIVA,ES70
2019,LA VERA,ES70
2019,LA VICTORIA,ES70
2019,LAGUNA FINCA-ESPAÑA,ES70
2019,LAS BREÑAS,ES70
2019,LAS MERCEDES,ES70
2019,LAS REMUDAS,ES70
2019,LOS GLADIOLOS,ES70
2019,LOS LLANOS DE ARIDANE,ES70
2019,LOS REALEJOS,ES70
2019,LOS SILOS,ES70
2019,MALA,ES70
2019,MASPALOMAS,ES70
2019,MAZO,ES70
2019,MILLER BAJO,ES70
2019,MOYA,ES70
2019,MULAGUA,ES70
2019,OFRA-DELICIAS,ES70
2019,OFRA-MIRAMAR,ES70
2019,OROTAVA II - DEHESA,ES70
2019,PARQUE MARITIMO,ES70
2019,PENINSULA DE JANDIA,ES70
2019,PLAYA BLANCA/YAIZA,ES70
2019,PUERTO DEL ROSARIO,ES70
2019,PUERTO II - BOTANICO,ES70
2019,ROSARIO - GENETO,ES70
2019,SALAMANCA,ES70
2019,SAN ANDRES Y SAUCES,ES70
2019,SAN ANTONIO,ES70
2019,SAN BARTOLOME DE TIRAJANA,ES70
2019,SAN BARTOLOME LANZAROTE,ES70
2019,SAN JOSE (SAN CRISTOBAL),ES70
2019,SAN MATEO,ES70
2019,SAN NICOLAS TOLENTINO,ES70
2019,SAN ROQUE (TRIANA),ES70
2019,SAN SEBASTIAN DE LA GOMERA,ES70
2019,SANTA BRIGIDA,ES70
2019,SANTA CRUZ DE LA PALMA,ES70
2019,SANTA MARIA DE GUIA,ES70
2019,SANTA URSULA,ES70
2019,SANTIAGO DEL TEIDE,ES70
2019,SCHAMANN,ES70
2019,TACO,ES70
2019,TACORONTE,ES70
2019,TAFIRA/LOMO BLANCO,ES70
2019,TAMARACEITE,ES70
2019,TAZACORTE,ES70
2019,TEGUISE,ES70
2019,TEJEDA,ES70
2019,TEJINA - TEGUESTE,ES70
2019,TELDE CALERO,ES70
2019,TELDE SAN GREGORIO,ES70
2019,TELDE SAN JUAN,ES70
2019,TEROR,ES70
2019,TIAS,ES70
2019,TIJARAFE,ES70
2019,TOSCAL CENTRO,ES70
2019,TRIANA,ES70
2019,TUINEJE-PAJARA,ES70
2019,VALLE GRAN REY,ES70
2019,VALLEHERMOSO,ES70
2019,VALLESECO,ES70
2019,VALSEQUILLO DE GRAN CANARIA,ES70
2019,VALVERDE,ES70
2019,VECINDARIO,ES70
2020,,ES24
2020,060101,ES13
2020,060102,ES13
2020,060103,ES13
2020,060104,ES13
2020,060105,ES13
2020,060106,ES13
2020,060107,ES13
2020,060108,ES13
2020,060109,ES13
2020,060110,ES13
2020,060111,ES13
2020,060112,ES13
2020,060113,ES13
2020,060114,ES13
2020,060115,ES13
2020,060116,ES13
2020,060117,ES13
2020,060118,ES13
2020,060119,ES13
2020,060120,ES13
2020,060121,ES13
2020,060122,ES13
2020,060123,ES13
2020,060124,ES13
2020,060125,ES13
2020,060126,ES13
2020,060127,ES13
2020,060128,ES13
2020,060129,ES13
2020,060201,ES13
2020,060202,ES13
2020,060204,ES13
2020,060205,ES13
2020,060207,ES13
2020,060208,ES13
2020,060209,ES13
2020,060210,ES13
2020,060211,ES13
2020,060212,ES13
2020,060213,ES13
2020,060214,ES13
2020,060215,ES13
2020,1,ES22
2020,100,ES22
2020,102,ES22
2020,104,ES22
2020,107,ES22
2020,11,ES22
2020,110,ES22
2020,1101,ES24
2020,1102,ES24
2020,1103,ES24
2020,1104,ES24
2020,1105,ES24
2020,1106,ES24
2020,1107,ES24
2020,1108,ES24
2020,1109,ES24
2020,1110,ES24
2020,1111,ES24
2020,1112,ES24
2020,1113,ES24
2020,1114,ES24
2020,112,ES22
2020,114,ES22
2020,116,ES22
2020,118,ES22
2020,1201,ES24
2020,1202,ES24
2020,1203,ES24
2020,1204,ES24
2020,1205,ES24
2020,1206,ES24
2020,1207,ES24
2020,1208,ES24
2020,1209,ES24
2020,1210,ES24
2020,1211,ES24
2020,1213,ES24
2020,1214,ES24
2020,1215,ES24
2020,122,ES22
2020,124,ES22
2020,13,ES22
2020,15,ES22
2020,17,ES22
2020,19,ES22
2020,22001,ES21
2020,22002,ES21
2020,22003,ES21
2020,22004,ES21
2020,22005,ES21
2020,22006,ES21
2020,22008,ES21
2020,22009,ES21
2020,22010,ES21
2020,22011,ES21
2020,22012,ES21
2020,22013,ES21
2020,22014,ES21
2020,22015,ES21
2020,22016,ES21
2020,22017,ES21
2020,22018,ES21
2020,22019,ES21
2020,22020,ES21
2020,22021,ES21
2020,22023,ES21
2020,22024,ES21
2020,22025,ES21
2020,24,ES22
2020,2503,ES24
2020,2504,ES24
2020,2505,ES24
2020,2507,ES24
2020,2508,ES24
2020,2509,ES24
2020,2510,ES24
2020,2511,ES24
2020,2512,ES24
2020,2513,ES24
2020,2515,ES24
2020,2516,ES24
2020,2517,ES24
2020,2518,ES24
2020,2519,ES24
2020,2520,ES24
2020,2521,ES24
2020,2522,ES24
2020,2523,ES24
2020,2524,ES24
2020,2525,ES24
2020,26,ES22
2020,27001,ES21
2020,27002,ES21
2020,27003,ES21
2020,27004,ES21
2020,27005,ES21
2020,27006,ES21
2020,27007,ES21
2020,27008,ES21
2020,27009,ES21
2020,27010,ES21
2020,27011,ES21
2020,27012,ES21
2020,27013,ES21
2020,27014,ES21
2020,27015,ES21
2020,27016,ES21
2020,27017,ES21
2020,27018,ES21
2020,27019,ES21
2020,27020,ES21
2020,28,ES22
2020,3,ES22
2020,30,ES22
2020,32,ES22
2020,3301,ES24
2020,3302,ES24
2020,3303,ES24
2020,3304,ES24
2020,34,ES22
2020,36,ES22
2020,3601,ES24
2020,3602,ES24
2020,3603,ES24
2020,3604,ES24
2020,3605,ES24
2020,3606,ES24
2020,3607,ES24
2020,3608,ES24
2020,3609,ES24
2020,3610,ES24
2020,3611,ES24
2020,3612,ES24
2020,3613,ES24
2020,3614,ES24
2020,3615,ES24
2020,3616,ES24
2020,3617,ES24
2020,3618,ES24
2020,37,ES22
2020,3701,ES24
2020,3702,ES24
2020,3703,ES24
2020,3704,ES24
2020,3705,ES24
2020,3706,ES24
2020,3707,ES24
2020,3709,ES24
2020,3710,ES24
2020,3711,ES24
2020,39,ES22
2020,41,ES22
2020,42001,ES21
2020,42004,ES21
2020,42005,ES21
2020,42006,ES21
2020,42007,ES21
2020,42008,ES21
2020,42009,ES21
2020,42010,ES21
2020,42011,ES21
2020,42012,ES21
2020,42013,ES21
2020,42014,ES21
2020,42015,ES21
2020,42016,ES21
2020,42017,ES21
2020,42018,ES21
2020,42021,ES21
2020,42024,ES21
2020,43,ES22
2020,43001,ES21
2020,43002,ES21
2020,43003,ES21
2020,43004,ES21
2020,43005,ES21
2020,43006,ES21
2020,43007,ES21
2020,43008,ES21
2020,43009,ES21
2020,43010,ES21
2020,43011,ES21
2020,43012,ES21
2020,43013,ES21
2020,43014,ES21
2020,43015,ES21
2020,43016,ES21
2020,43017,ES21
2020,43020,ES21
2020,44002,ES21
2020,44003,ES21
2020,44004,ES21
2020,44005,ES21
2020,44006,ES21
2020,44008,ES21
2020,44009,ES21
2020,44010,ES21
2020,44011,ES21
2020,44012,ES21
2020,45,ES22
2020,47,ES22
2020,47001,ES21
2020,47003,ES21
2020,47004,ES21
2020,47005,ES21
2020,47006,ES21
2020,47007,ES21
2020,47008,ES21
2020,47010,ES21
2020,47011,ES21
2020,47012,ES21
2020,47013,ES21
2020,47015,ES21
2020,47016,ES21
2020,47017,ES21
2020,47018,ES21
2020,47019,ES21
2020,47020,ES21
2020,47021,ES21
2020,47022,ES21
2020,47047,ES21
2020,4801,ES24
2020,4802,ES24
2020,4803,ES24
2020,4804,ES24
2020,4805,ES24
2020,4806,ES24
2020,4807,ES24
2020,4808,ES24
2020,4809,ES24
2020,4810,ES24
2020,4811,ES24
2020,4812,ES24
2020,4813,ES24
2020,4814,ES24
2020,4815,ES24
2020,4817,ES24
2020,4898,ES24
2020,4899,ES24
2020,49,ES22
2020,4901,ES24
2020,4902,ES24
2020,4903,ES24
2020,4904,ES24
2020,4905,ES24
2020,4906,ES24
2020,4907,ES24
2020,4908,ES24
2020,4909,ES24
2020,4910,ES24
2020,4911,ES24
2020,4912,ES24
2020,4999,ES24
2020,5,ES22
2020,5001,ES21
2020,5002,ES21
2020,5003,ES21
2020,5004,ES21
2020,5005,ES21
2020,5006,ES21
2020,5007,ES21
2020,5008,ES21
2020,5009,ES21
2020,5010,ES21
2020,50100,ES12
2020,50101,ES12
2020,50102,ES12
2020,50103,ES12
2020,50104,ES12
2020,50105,ES12
2020,50106,ES12
2020,50107,ES12
2020,50108,ES12
2020,50109,ES12
2020,5011,ES21
2020,50110,ES12
2020,50111,ES12
2020,5013,ES21
2020,5016,ES21
2020,5017,ES21
2020,5018,ES21
2020,5019,ES21
2020,5020,ES21
2020,50201,ES12
2020,50202,ES12
2020,50203,ES12
2020,50204,ES12
2020,50205,ES12
2020,5021,ES21
2020,5022,ES21
2020,5026,ES21
2020,5027,ES21
2020,50300,ES12
2020,50301,ES12
2020,50302,ES12
2020,50303,ES12
2020,50304,ES12
2020,50305,ES12
2020,50306,ES12
2020,50307,ES12
2020,50308,ES12
2020,50309,ES12
2020,50310,ES12
2020,50400,ES12
2020,50401,ES12
2020,50402,ES12
2020,50403,ES12
2020,50404,ES12
2020,50405,ES12
2020,50406,ES12
2020,50407,ES12
2020,50408,ES12
2020,50409,ES12
2020,50410,ES12
2020,50411,ES12
2020,50412,ES12
2020,50413,ES12
2020,50414,ES12
2020,50415,ES12
2020,50416,ES12
2020,50417,ES12
2020,50418,ES12
2020,50419,ES12
2020,50420,ES12
2020,50421,ES12
2020,50422,ES12
2020,50423,ES12
2020,50500,ES12
2020,50501,ES12
2020,50502,ES12
2020,50503,ES12
2020,50504,ES12
2020,50505,ES12
2020,50506,ES12
2020,50507,ES12
2020,50508,ES12
2020,50509,ES12
2020,50510,ES12
2020,50511,ES12
2020,50512,ES12
2020,50513,ES12
2020,50514,ES12
2020,50600,ES12
2020,50601,ES12
2020,50602,ES12
2020,50603,ES12
2020,50604,ES12
2020,50605,ES12
2020,50606,ES12
2020,50607,ES12
2020,50608,ES12
2020,50609,ES12
2020,50610,ES12
2020,50701,ES12
2020,50702,ES12
2020,50703,ES12
2020,50704,ES12
2020,50705,ES12
2020,50706,ES12
2020,50800,ES12
2020,50801,ES12
2020,50802,ES12
2020,50803,ES12
2020,50804,ES12
2020,50805,ES12
2020,50806,ES12
2020,50807,ES12
2020,52,ES22
2020,54,ES22
2020,5401,ES24
2020,5402,ES24
2020,5403,ES24
2020,5404,ES24
2020,5405,ES24
2020,5406,ES24
2020,5407,ES24
2020,5408,ES24
2020,5409,ES24
2020,5410,ES24
2020,5411,ES24
2020,5412,ES24
2020,5413,ES24
2020,5414,ES24
2020,56,ES22
2020,58,ES22
2020,60,ES22
2020,62,ES21
2020,62,ES22
2020,64,ES22
2020,66,ES22
2020,67,ES21
2020,67,ES22
2020,69,ES22
2020,7,ES22
2020,705000988,ES41
2020,705000989,ES41
2020,705000990,ES41
2020,705000991,ES41
2020,705000992,ES41
2020,705000993,ES41
2020,705000995,ES41
2020,705000996,ES41
2020,705000997,ES41
2020,705000998,ES41
2020,705000999,ES41
2020,705001000,ES41
2020,705001001,ES41
2020,705001002,ES41
2020,705001003,ES41
2020,705001004,ES41
2020,705001005,ES41
2020,705001006,ES41
2020,705001007,ES41
2020,705001008,ES41
2020,705001009,ES41
2020,705001973,ES41
2020,709001774,ES41
2020,709001775,ES41
2020,709001776,ES41
2020,709001777,ES41
2020,709001778,ES41
2020,709001779,ES41
2020,709001780,ES41
2020,709001781,ES41
2020,709001783,ES41
2020,709001785,ES41
2020,709001788,ES41
2020,709001789,ES41
2020,709001790,ES41
2020,709001791,ES41
2020,709001793,ES41
2020,709001794,ES41
2020,709001795,ES41
2020,709001796,ES41
2020,709001797,ES41
2020,709001798,ES41
2020,709001799,ES41
2020,709001801,ES41
2020,709001802,ES41
2020,709001803,ES41
2020,709001804,ES41
2020,709001805,ES41
2020,709001806,ES41
2020,709001807,ES41
2020,709001808,ES41
2020,709001809,ES41
2020,709001810,ES41
2020,709001811,ES41
2020,709001812,ES41
2020,709001813,ES41
2020,709001814,ES41
2020,709002884,ES41
2020,709003511,ES41
2020,71,ES22
2020,724002204,ES41
2020,724002207,ES41
2020,724002208,ES41
2020,724002209,ES41
2020,724002210,ES41
2020,724002211,ES41
2020,724002212,ES41
2020,724002213,ES41
2020,724002214,ES41
2020,724002215,ES41
2020,724002217,ES41
2020,724002218,ES41
2020,724002219,ES41
2020,724002220,ES41
2020,724002221,ES41
2020,724002222,ES41
2020,724002223,ES41
2020,724002225,ES41
2020,724002226,ES41
2020,724002227,ES41
2020,724002228,ES41
2020,724002229,ES41
2020,724002230,ES41
2020,724002231,ES41
2020,724002233,ES41
2020,724002234,ES41
2020,724002235,ES41
2020,724002236,ES41
2020,724002237,ES41
2020,724002239,ES41
2020,724002240,ES41
2020,724002241,ES41
2020,724002242,ES41
2020,724002243,ES41
2020,724002244,ES41
2020,724002245,ES41
2020,724002246,ES41
2020,724002247,ES41
2020,724002248,ES41
2020,73,ES22
2020,734000922,ES41
2020,734000923,ES41
2020,734000924,ES41
2020,734000925,ES41
2020,734000926,ES41
2020,734000927,ES41
2020,734000928,ES41
2020,734000930,ES41
2020,734000931,ES41
2020,734000932,ES41
2020,734000934,ES41
2020,734000935,ES41
2020,734000936,ES41
2020,734000937,ES41
2020,734000938,ES41
2020,734000940,ES41
2020,734000941,ES41
2020,734000942,ES41
2020,734000943,ES41
2020,734000944,ES41
2020,737002007,ES41
2020,737002008,ES41
2020,737002009,ES41
2020,737002010,ES41
2020,737002011,ES41
2020,737002013,ES41
2020,737002014,ES41
2020,737002015,ES41
2020,737002016,ES41
2020,737002017,ES41
2020,737002018,ES41
2020,737002019,ES41
2020,737002020,ES41
2020,737002021,ES41
2020,737002022,ES41
2020,737002023,ES41
2020,737002024,ES41
2020,737002025,ES41
2020,737002026,ES41
2020,737002027,ES41
2020,737002028,ES41
2020,737002029,ES41
2020,737002030,ES41
2020,737002031,ES41
2020,737002033,ES41
2020,737002034,ES41
2020,737002035,ES41
2020,737002036,ES41
2020,737002037,ES41
2020,737002038,ES41
2020,737002039,ES41
2020,737002040,ES41
2020,737002041,ES41
2020,737002042,ES41
2020,737002043,ES41
2020,737003692,ES41
2020,740000957,ES41
2020,740000958,ES41
2020,740000959,ES41
2020,740000960,ES41
2020,740000961,ES41
2020,740000962,ES41
2020,740000963,ES41
2020,740000964,ES41
2020,740000965,ES41
2020,740000966,ES41
2020,740000967,ES41
2020,740000968,ES41
2020,740000969,ES41
2020,740000971,ES41
2020,740000972,ES41
2020,740000973,ES41
2020,742000751,ES41
2020,742000752,ES41
2020,742000753,ES41
2020,742000754,ES41
2020,742000755,ES41
2020,742000757,ES41
2020,742000758,ES41
2020,742000759,ES41
2020,742000760,ES41
2020,742000762,ES41
2020,742000763,ES41
2020,742000764,ES41
2020,742000765,ES41
2020,742000766,ES41
2020,747001930,ES41
2020,747001931,ES41
2020,747001932,ES41
2020,747001933,ES41
2020,747001934,ES41
2020,747001935,ES41
2020,747001936,ES41
2020,747001937,ES41
2020,747001938,ES41
2020,747001939,ES41
2020,747001941,ES41
2020,747001944,ES41
2020,747001945,ES41
2020,747001946,ES41
2020,747001947,ES41
2020,747001948,ES41
2020,747001949,ES41
2020,747001950,ES41
2020,747001951,ES41
2020,747001952,ES41
2020,747001953,ES41
2020,747001955,ES41
2020,747001956,ES41
2020,747001957,ES41
2020,747001959,ES41
2020,747001960,ES41
2020,747001961,ES41
2020,747001962,ES41
2020,747001963,ES41
2020,747001964,ES41
2020,747001965,ES41
2020,747001967,ES41
2020,747001968,ES41
2020,747001969,ES41
2020,747001970,ES41
2020,747001971,ES41
2020,747001972,ES41
2020,747001973,ES41
2020,747004051,ES41
2020,747004070,ES41
2020,749001162,ES41
2020,749001164,ES41
2020,749001165,ES41
2020,749001166,ES41
2020,749001167,ES41
2020,749001169,ES41
2020,749001171,ES41
2020,749001174,ES41
2020,749001176,ES41
2020,749001177,ES41
2020,749001178,ES41
2020,749001179,ES41
2020,749001180,ES41
2020,749001181,ES41
2020,749001182,ES41
2020,749001183,ES41
2020,749001184,ES41
2020,749001185,ES41
2020,749001187,ES41
2020,749001188,ES41
2020,749001189,ES41
2020,749002308,ES41
2020,75,ES22
2020,77,ES22
2020,79,ES22
2020,81,ES22
2020,83,ES22
2020,85,ES22
2020,87,ES22
2020,89,ES22
2020,9,ES22
2020,91,ES22
2020,93,ES22
2020,96,ES22
2020,98,ES22
2020,99018,ES21
2020,99028,ES21
2020,99033,ES21
2020,99038,ES21
2020,ADEJE,ES70
2020,AGAETE,ES70
2020,AGUIMES,ES70
2020,ALAJERO,ES70
2020,ALCARAVANERAS,ES70
2020,ANAGA,ES70
2020,ANTIGUA-BETANCURIA,ES70
2020,ARGUINEGUIN,ES70
2020,ARICO,ES70
2020,ARONA COSTA I,ES70
2020,ARONA COSTA II,ES70
2020,ARONA VILAFLOR,ES70
2020,ARRECIFE,ES70
2020,ARRECIFE II,ES70
2020,ARUCAS,ES70
2020,AÑAZA,ES70
2020,BARRANCO GRANDE,ES70
2020,BARRIO ATLANTICO,ES70
2020,BARRIO DE LA SALUD,ES70
2020,CAIDEROS,ES70
2020,CANALEJAS,ES70
2020,CANDELARIA,ES70
2020,CONO SUR,ES70
2020,CUEVAS TORRES,ES70
2020,DUGGI CENTRO,ES70
2020,EL PASO,ES70
2020,EL ROSARIO,ES70
2020,ESCALERITAS,ES70
2020,FIRGAS,ES70
2020,FRONTERA VALLE DEL GOLFO,ES70
2020,GALDAR,ES70
2020,GARAFIA,ES70
2020,GERENCIA ATENCION PRIMARIA,ES70
2020,GRANADILLA,ES70
2020,GUANARTEME,ES70
2020,GUIA DE ISORA,ES70
2020,GUIMAR,ES70
2020,ICOD,ES70
2020,II PUERTO DEL ROSARIO (SUR),ES70
2020,INGENIO,ES70
2020,JINAMAR,ES70
2020,LA CUESTA,ES70
2020,LA GRACIOSA,ES70
2020,LA GUANCHA,ES70
2020,LA ISLETA,ES70
2020,LA LAGUNA (UNIVERSIDAD),ES70
2020,LA MATANZA,ES70
2020,LA OLIVA,ES70
2020,LA VERA,ES70
2020,LA VICTORIA,ES70
2020,LAGUNA FINCA-ESPAÑA,ES70
2020,LAS BREÑAS,ES70
2020,LAS MERCEDES,ES70
2020,LAS REMUDAS,ES70
2020,LOS GLADIOLOS,ES70
2020,LOS LLANOS DE ARIDANE,ES70
2020,LOS REALEJOS,ES70
2020,LOS SILOS,ES70
2020,MALA,ES70
2020,MASPALOMAS,ES70
2020,MAZO,ES70
2020,MILLER BAJO,ES70
2020,MOYA,ES70
2020,MULAGUA,ES70
2020,OFRA-DELICIAS,ES70
2020,OFRA-MIRAMAR,ES70
2020,OROTAVA II - DEHESA,ES70
2020,PARQUE MARITIMO,ES70
2020,PENINSULA DE JANDIA,ES70
2020,PLAYA BLANCA/YAIZA,ES70
2020,PUERTO DEL ROSARIO,ES70
2020,PUERTO II - BOTANICO,ES70
2020,ROSARIO - GENETO,ES70
2020,SALAMANCA,ES70
2020,SAN ANDRES Y SAUCES,ES70
2020,SAN ANTONIO,ES70
2020,SAN BARTOLOME DE TIRAJANA,ES70
2020,SAN BARTOLOME LANZAROTE,ES70
